id,belongs_to_collection
47647,"{'id': 192175, 'name': 'Fight Back to School Collection', 'poster_path': '/y1YpOf2NcFVvyodJ6WO0YDtW0E8.jpg', 'backdrop_path': None}"
89645,"{'id': 415931, 'name': 'The Bowery Boys', 'poster_path': '/q6sA4bzMT9cK7EEmXYwt7PNrL5h.jpg', 'backdrop_path': '/foe3kuiJmg5AklhtD3skWbaTMf2.jpg'}"
282069,"{'id': 385386, 'name': 'Parasyte Collection', 'poster_path': '/5fDiZgX2WHxktfZs9gw0aR99zj5.jpg', 'backdrop_path': '/nzRwHx6VUtUXpitTmvzMDiLVI28.jpg'}"
282070,"{'id': 385386, 'name': 'Parasyte Collection', 'poster_path': '/5fDiZgX2WHxktfZs9gw0aR99zj5.jpg', 'backdrop_path': '/nzRwHx6VUtUXpitTmvzMDiLVI28.jpg'}"
36771,"{'id': 148324, 'name': 'Uuno Turhapuro', 'poster_path': None, 'backdrop_path': None}"
55254,"{'id': 148324, 'name': 'Uuno Turhapuro', 'poster_path': None, 'backdrop_path': None}"
62900,"{'id': 148324, 'name': 'Uuno Turhapuro', 'poster_path': None, 'backdrop_path': None}"
55776,"{'id': 148324, 'name': 'Uuno Turhapuro', 'poster_path': None, 'backdrop_path': None}"
62898,"{'id': 148324, 'name': 'Uuno Turhapuro', 'poster_path': None, 'backdrop_path': None}"
62896,"{'id': 148324, 'name': 'Uuno Turhapuro', 'poster_path': None, 'backdrop_path': None}"
62897,"{'id': 148324, 'name': 'Uuno Turhapuro', 'poster_path': None, 'backdrop_path': None}"
62894,"{'id': 148324, 'name': 'Uuno Turhapuro', 'poster_path': None, 'backdrop_path': None}"
55558,"{'id': 148324, 'name': 'Uuno Turhapuro', 'poster_path': None, 'backdrop_path': None}"
36767,"{'id': 148324, 'name': 'Uuno Turhapuro', 'poster_path': None, 'backdrop_path': None}"
36766,"{'id': 148324, 'name': 'Uuno Turhapuro', 'poster_path': None, 'backdrop_path': None}"
36765,"{'id': 148324, 'name': 'Uuno Turhapuro', 'poster_path': None, 'backdrop_path': None}"
58074,"{'id': 421566, 'name': 'Totò Collection', 'poster_path': '/4ayJsjC3djGwU9eCWUokdBWvdLC.jpg', 'backdrop_path': '/jaUuprubvAxXLAY5hUfrNjxccUh.jpg'}"
56068,"{'id': 421566, 'name': 'Totò Collection', 'poster_path': '/4ayJsjC3djGwU9eCWUokdBWvdLC.jpg', 'backdrop_path': '/jaUuprubvAxXLAY5hUfrNjxccUh.jpg'}"
66177,"{'id': 421566, 'name': 'Totò Collection', 'poster_path': '/4ayJsjC3djGwU9eCWUokdBWvdLC.jpg', 'backdrop_path': '/jaUuprubvAxXLAY5hUfrNjxccUh.jpg'}"
26028,"{'id': 185667, 'name': 'The Complete Monterey Pop Festival', 'poster_path': '/o03FNvDOE2iJWdLl3a6MYZEZ6rd.jpg', 'backdrop_path': '/4gC9E9mjsjaoZIY86W7cUbajUJU.jpg'}"
274167,"{'id': 473971, 'name': ""Daddy's Home Collection"", 'poster_path': None, 'backdrop_path': '/16w6DLmX0OqGT5qBdMpfpWh4VkU.jpg'}"
328848,"{'id': 364344, 'name': 'Murder, She Baked Collection', 'poster_path': None, 'backdrop_path': None}"
361751,"{'id': 364344, 'name': 'Murder, She Baked Collection', 'poster_path': None, 'backdrop_path': None}"
366630,"{'id': 451539, 'name': 'The Bridge', 'poster_path': None, 'backdrop_path': None}"
140300,"{'id': 77816, 'name': 'Kung Fu Panda Collection', 'poster_path': '/2QT6PuYXY0T2Ry9rX0JKQYTrbwx.jpg', 'backdrop_path': '/uDosHOFFWtF5YteBRygHALFqLw2.jpg'}"
154738,"{'id': 154752, 'name': 'Legend of the Galactic Heroes Collection', 'poster_path': '/xlAI8rq3cYMgJTSOPgc4U6vTWUC.jpg', 'backdrop_path': '/nKyWaWU6dMiv8dWfVR6KJEQDWDn.jpg'}"
40800,"{'id': 124934, 'name': 'Alligator Collection', 'poster_path': '/5XOOxT9Lt8tIRahE5judKxjUjNE.jpg', 'backdrop_path': None}"
70702,"{'id': 224011, 'name': 'Dick Tracy 1940s Collection', 'poster_path': None, 'backdrop_path': '/r9j7jxMv3LjKNlSSeuikG6juohE.jpg'}"
40246,"{'id': 242587, 'name': 'Rudolph the Red-Nosed Reindeer Collection', 'poster_path': '/fBT6LCT4PNRnqMAJLhOvfLbsmgM.jpg', 'backdrop_path': '/g03laO7ft3mZdRtTLvLZTD0KV5o.jpg'}"
254736,"{'id': 397598, 'name': 'Arabian Nights', 'poster_path': '/bb0BczToFlkxqt0pGccZoLmfvLX.jpg', 'backdrop_path': None}"
347201,"{'id': 23616, 'name': 'Naruto Collection', 'poster_path': '/cmKBGxVSAykHsnCL27wX4PIjNZI.jpg', 'backdrop_path': '/prLI2SNNkd9wcQkFh9iWXzQtR5D.jpg'}"
317442,"{'id': 23616, 'name': 'Naruto Collection', 'poster_path': '/cmKBGxVSAykHsnCL27wX4PIjNZI.jpg', 'backdrop_path': '/prLI2SNNkd9wcQkFh9iWXzQtR5D.jpg'}"
98440,"{'id': 98448, 'name': 'Thou Shalt Laugh Collection', 'poster_path': '/xqtme8sQbMLozX15OlM0HxHXPYG.jpg', 'backdrop_path': '/blJdT7AbYXGpsmwzuGHlj20mh1u.jpg'}"
98438,"{'id': 98448, 'name': 'Thou Shalt Laugh Collection', 'poster_path': '/xqtme8sQbMLozX15OlM0HxHXPYG.jpg', 'backdrop_path': '/blJdT7AbYXGpsmwzuGHlj20mh1u.jpg'}"
98439,"{'id': 98448, 'name': 'Thou Shalt Laugh Collection', 'poster_path': '/xqtme8sQbMLozX15OlM0HxHXPYG.jpg', 'backdrop_path': '/blJdT7AbYXGpsmwzuGHlj20mh1u.jpg'}"
140054,"{'id': 140059, 'name': 'We Were Here', 'poster_path': '/uipXyvDhHihePfBmIZgKSVzfweu.jpg', 'backdrop_path': '/jM0z7UrFjH6aJzN21SNkYvND5Re.jpg'}"
129745,"{'id': 140059, 'name': 'We Were Here', 'poster_path': '/uipXyvDhHihePfBmIZgKSVzfweu.jpg', 'backdrop_path': '/jM0z7UrFjH6aJzN21SNkYvND5Re.jpg'}"
201386,"{'id': 385863, 'name': 'F.C. De Kampioenen Collectie', 'poster_path': '/sQg0Z3rlINLb6AkHMTqjodIBfB5.jpg', 'backdrop_path': '/qx8XPpGqMjZ5qdxA6ioQpkPWXEh.jpg'}"
89145,"{'id': 415931, 'name': 'The Bowery Boys', 'poster_path': '/q6sA4bzMT9cK7EEmXYwt7PNrL5h.jpg', 'backdrop_path': '/foe3kuiJmg5AklhtD3skWbaTMf2.jpg'}"
2014-01-01,2.185485
35639,"{'id': 245321, 'name': 'K3 Collectie', 'poster_path': '/4cprWMgcMuLuyDQd9KJ59IqNZmK.jpg', 'backdrop_path': '/bayyg4xGqAv2GqPSLtahbNXovzO.jpg'}"
111480,"{'id': 183680, 'name': 'OSS 117 The Original Saga', 'poster_path': '/dju8JhBmGQxOIAaKTfpSlWZSfNe.jpg', 'backdrop_path': '/dDvBWppW5MHSsVTGBCpPOi1EhcZ.jpg'}"
27548,"{'id': 425280, 'name': 'Slime City Collection', 'poster_path': '/8clL5NLfOXFgQzHApmy1Z7tCHv1.jpg', 'backdrop_path': None}"
27621,"{'id': 425880, 'name': 'The Cheetah Girls Collection', 'poster_path': '/3gD6fB20dXuEzaUrxD8rBXlPmT8.jpg', 'backdrop_path': None}"
349176,"{'id': 382402, 'name': 'Assassination Classroom Collection', 'poster_path': '/s1LXiTbRmUrQg6yJ8BkujyxwJ4l.jpg', 'backdrop_path': '/bqmlYdqIQmncUNF2YPOArKMfD8v.jpg'}"
60181,"{'id': 369004, 'name': 'Borsalino Collection', 'poster_path': None, 'backdrop_path': None}"
32643,"{'id': 12087, 'name': 'Herbie Collection', 'poster_path': '/uFvt8t7HlB6BzjiJDU6ea1eI28L.jpg', 'backdrop_path': '/hgi9EeU50KFhv9pCDmJyx4VLp5G.jpg'}"
159849,"{'id': 158365, 'name': 'Why We Fight', 'poster_path': '/fFYBLu2Hnx27CWLOMd425ExDkgK.jpg', 'backdrop_path': None}"
115547,"{'id': 297142, 'name': 'White Collar Hooligan Collection', 'poster_path': '/wlMDVEXKUUBaLTL3Ss6bZVffT8l.jpg', 'backdrop_path': None}"
135307,"{'id': 187734, 'name': 'La Classe Américaine & Cie', 'poster_path': '/4wepZEo8gjEHrNNavSWjola7iSc.jpg', 'backdrop_path': '/aixqVk06NYYDEqJ7Se0Q151WBSs.jpg'}"
72054,"{'id': 216435, 'name': 'All for ...', 'poster_path': '/A8OcT5UJJ38C7mtvL0ybRKzRFHT.jpg', 'backdrop_path': '/r77JhPeNJCMWwgXBV8LwAjVGQXZ.jpg'}"
89877,"{'id': 311102, 'name': 'Klassefesten (Samling)', 'poster_path': '/hblP44I0MHlPbVab4nrEc9plHP5.jpg', 'backdrop_path': None}"
79516,"{'id': 294172, 'name': 'Tekken Collection', 'poster_path': '/amqmsjZIyrq9DqzIhs7fNfai25a.jpg', 'backdrop_path': '/4WOhFDNOvyqbAu8eB3HO3Eep0ND.jpg'}"
13274,"{'id': 140760, 'name': 'Final Fantasy Collection', 'poster_path': '/x6HZaopJw26YnjBZjo06sWmPEPM.jpg', 'backdrop_path': '/gj6XQf5cM66XHMTonCgsOE0VphX.jpg'}"
16907,"{'id': 23616, 'name': 'Naruto Collection', 'poster_path': '/cmKBGxVSAykHsnCL27wX4PIjNZI.jpg', 'backdrop_path': '/prLI2SNNkd9wcQkFh9iWXzQtR5D.jpg'}"
193439,"{'id': 415931, 'name': 'The Bowery Boys', 'poster_path': '/q6sA4bzMT9cK7EEmXYwt7PNrL5h.jpg', 'backdrop_path': '/foe3kuiJmg5AklhtD3skWbaTMf2.jpg'}"
55873,"{'id': 65249, 'name': 'Tarzan (Johnny Weissmuller series)', 'poster_path': '/gc7mLxr1beuEx4qYJGIbqBAwYU.jpg', 'backdrop_path': '/8TjuiEJcmXqDs3yS4bhniadhbLs.jpg'}"
46695,"{'id': 203029, 'name': 'Witchcraft Collection', 'poster_path': None, 'backdrop_path': None}"
84951,"{'id': 203029, 'name': 'Witchcraft Collection', 'poster_path': None, 'backdrop_path': None}"
47360,"{'id': 48655, 'name': 'Deathstalker Collection', 'poster_path': '/uBGUSn5Zjw9Si2R6Kgp0rrKD18I.jpg', 'backdrop_path': '/bkNG55ZvMJh5m8k9xfYsZnCk6aa.jpg'}"
47363,"{'id': 48655, 'name': 'Deathstalker Collection', 'poster_path': '/uBGUSn5Zjw9Si2R6Kgp0rrKD18I.jpg', 'backdrop_path': '/bkNG55ZvMJh5m8k9xfYsZnCk6aa.jpg'}"
28920,"{'id': 351230, 'name': 'Dream a Little Dream Collection', 'poster_path': None, 'backdrop_path': None}"
56589,"{'id': 93287, 'name': 'Seventh Company Collection', 'poster_path': '/5fPl5oJUVQfa0cdc6TkQ4xhY0gZ.jpg', 'backdrop_path': '/tdEb8gKp5x145ehOLxwoUrauOsY.jpg'}"
323675,"{'id': 376650, 'name': 'Ride Along Collection', 'poster_path': '/7bjrke8mdxWG3PnFgvipbEOhc0Q.jpg', 'backdrop_path': '/3ZX5hvXjMxWJ5joyJxmWJT5nZDo.jpg'}"
366924,"{'id': 334996, 'name': 'Son of Batman Collection', 'poster_path': '/4LE9hRArztsTO0NOoJXeysgT7wB.jpg', 'backdrop_path': '/sVvEkTNx6SjwOb80iyURe5KHtcD.jpg'}"
157293,"{'id': 337957, 'name': 'ABCD Collection', 'poster_path': None, 'backdrop_path': None}"
333658,"{'id': 293981, 'name': 'Flowers in the Attic Collection', 'poster_path': '/d98HpD5u0xFk2comAq0I6F9zWNP.jpg', 'backdrop_path': '/xbYuLpKmkYjlbchOnEYeBVVrJUa.jpg'}"
137533,"{'id': 374384, 'name': 'Stepford Collection', 'poster_path': '/v8MNQQkU5B2WJbvXLZHsvWiHFTx.jpg', 'backdrop_path': '/m2kiyzpDeHx3L3HsIXBcHCXPbhm.jpg'}"
68555,"{'id': 444485, 'name': 'Death Note Relight', 'poster_path': '/swxUGe55tVS1062PGl5EB9kC31r.jpg', 'backdrop_path': '/2abUXXiJMGR2ujiLMDOEbM563mR.jpg'}"
77294,"{'id': 219363, 'name': 'Prostokvashino Collection', 'poster_path': '/1N7zEgnwBQ4j7JuvXiIVBWWE0is.jpg', 'backdrop_path': '/rf6J0AtrpHgm8qRmTV7zlJmN8jU.jpg'}"
18874,"{'id': 443996, 'name': 'Ghost in the Shell: Stand Alone Complex', 'poster_path': '/beAUB3mXb94rjJDYgEnlU4aUgvd.jpg', 'backdrop_path': '/sD5JkMG9J7PFH6fwWta2RaL4mZy.jpg'}"
62738,"{'id': 107467, 'name': 'Самый лучший фильм - Коллекция', 'poster_path': None, 'backdrop_path': None}"
378385,"{'id': 285564, 'name': 'Jarhead Collection', 'poster_path': '/aRFpBjCseFD6UmahAuLdqS7Or5q.jpg', 'backdrop_path': '/ifSnip5tvaHvxLPAyjkiihE6T2I.jpg'}"
263341,"{'id': 290973, 'name': 'Crouching Tiger, Hidden Dragon Collection', 'poster_path': '/8x9ajHWUm5K5rdMRvXe2vhjdLAk.jpg', 'backdrop_path': '/fWbparTMpxYDgutCf9LLlcJgFZT.jpg'}"
267860,"{'id': 386534, 'name': '... Has Fallen Collection', 'poster_path': '/kM0U7nzdSepUkC6sOvVrqZkdFk5.jpg', 'backdrop_path': '/w5GjGycHi5EOfPx2JSMshCN7OJn.jpg'}"
361263,"{'id': 59235, 'name': 'Jesse Stone Collection', 'poster_path': '/1HkiRV7NmMJ04bQiVz6oGHTDhjP.jpg', 'backdrop_path': '/hzhvjWY7l8iesSVQSV8BUCCY8Tk.jpg'}"
24569,"{'id': 37261, 'name': 'The Carry On Collection', 'poster_path': '/2P0HNrYgKDvirV8RCdT1rBSJdbJ.jpg', 'backdrop_path': '/38tF1LJN7ULeZAuAfP7beaPMfcl.jpg'}"
17276,"{'id': 37261, 'name': 'The Carry On Collection', 'poster_path': '/2P0HNrYgKDvirV8RCdT1rBSJdbJ.jpg', 'backdrop_path': '/38tF1LJN7ULeZAuAfP7beaPMfcl.jpg'}"
24571,"{'id': 37261, 'name': 'The Carry On Collection', 'poster_path': '/2P0HNrYgKDvirV8RCdT1rBSJdbJ.jpg', 'backdrop_path': '/38tF1LJN7ULeZAuAfP7beaPMfcl.jpg'}"
19297,"{'id': 37261, 'name': 'The Carry On Collection', 'poster_path': '/2P0HNrYgKDvirV8RCdT1rBSJdbJ.jpg', 'backdrop_path': '/38tF1LJN7ULeZAuAfP7beaPMfcl.jpg'}"
19252,"{'id': 37261, 'name': 'The Carry On Collection', 'poster_path': '/2P0HNrYgKDvirV8RCdT1rBSJdbJ.jpg', 'backdrop_path': '/38tF1LJN7ULeZAuAfP7beaPMfcl.jpg'}"
24654,"{'id': 476065, 'name': 'What the Bleep! Collection', 'poster_path': '/ngXUKFlQ66UqORHoUlLJEmGRCma.jpg', 'backdrop_path': '/gxO7v1S7hInpRI24fH8yhu0DBXd.jpg'}"
366249,"{'id': 461755, 'name': 'Napapiirin sankarit', 'poster_path': None, 'backdrop_path': None}"
24570,"{'id': 37261, 'name': 'The Carry On Collection', 'poster_path': '/2P0HNrYgKDvirV8RCdT1rBSJdbJ.jpg', 'backdrop_path': '/38tF1LJN7ULeZAuAfP7beaPMfcl.jpg'}"
20731,"{'id': 20725, 'name': 'Raaz Collection', 'poster_path': None, 'backdrop_path': None}"
19293,"{'id': 37261, 'name': 'The Carry On Collection', 'poster_path': '/2P0HNrYgKDvirV8RCdT1rBSJdbJ.jpg', 'backdrop_path': '/38tF1LJN7ULeZAuAfP7beaPMfcl.jpg'}"
365222,"{'id': 70068, 'name': 'Ip Man Collection', 'poster_path': '/iXhYIEUNoYXeq3XiNasMAcThHMU.jpg', 'backdrop_path': '/1oCPXe4e0VHZTJX4nLkvxzayXK9.jpg'}"
182219,"{'id': 377491, 'name': 'Les Profs', 'poster_path': '/cZa5yL2bzZDQQnGkBY68Xf9jVc0.jpg', 'backdrop_path': '/oTq4prGNgLSfBEW7KWdkqA8KM7x.jpg'}"
382155,"{'id': 402380, 'name': 'Pitbull - Kolekcja', 'poster_path': '/4SB9F6P9K9445EJZoYfNZ8a56RL.jpg', 'backdrop_path': None}"
74919,"{'id': 402380, 'name': 'Pitbull - Kolekcja', 'poster_path': '/4SB9F6P9K9445EJZoYfNZ8a56RL.jpg', 'backdrop_path': None}"
127329,"{'id': 309259, 'name': 'Naked Collection', 'poster_path': '/8cdzu60RQ9owYFbjA5tKWOaKJQi.jpg', 'backdrop_path': '/zGDcNvc2gN9DZDG3YFgPFGDjYD2.jpg'}"
27598,"{'id': 312744, 'name': 'Madicken', 'poster_path': '/7EQK8pI2sWZCexDD5YBhtXpLU0N.jpg', 'backdrop_path': None}"
41472,"{'id': 153629, 'name': 'Flower & Snake Collection', 'poster_path': '/obRQ0yFNozlu5fK7eYw8ojnnBNK.jpg', 'backdrop_path': '/jmSG1gjdU8UptHdZDO3yAU5HYUp.jpg'}"
61320,"{'id': 362722, 'name': 'Fimfárum (kolekce)', 'poster_path': None, 'backdrop_path': None}"
61313,"{'id': 362722, 'name': 'Fimfárum (kolekce)', 'poster_path': None, 'backdrop_path': None}"
11946,"{'id': 187089, 'name': 'Emil i Lönneberga', 'poster_path': '/kGcEZf6LUqQJJhyPteIt2dLJFn7.jpg', 'backdrop_path': '/g2ns1KfgbGs9rVKV7AbYnOPRUgl.jpg'}"
20294,"{'id': 401655, 'name': 'Welcome Collection', 'poster_path': '/trSYzh8taWG5EyAIMA6OoRDFmsw.jpg', 'backdrop_path': '/nskK1VYLgbdrY6TGJIycYVuRbru.jpg'}"
15974,"{'id': 264317, 'name': 'Bhoothnath Collection', 'poster_path': '/cr9Rv0LIFhjk5Oy9Uzvf0zeIXaZ.jpg', 'backdrop_path': None}"
14546,"{'id': 21624, 'name': 'Golmaal Collection', 'poster_path': '/g5epyphS4WqmwJDIu14EL20gxuc.jpg', 'backdrop_path': '/nHsBik6CaJnxWad6oStfld9eamk.jpg'}"
262227,"{'id': 467457, 'name': 'Race Gurram collection', 'poster_path': None, 'backdrop_path': None}"
44425,"{'id': 256433, 'name': 'Dabangg Collection', 'poster_path': '/jTL5XXcOfKVk3BitY4z9e04RMrR.jpg', 'backdrop_path': None}"
44978,"{'id': 21624, 'name': 'Golmaal Collection', 'poster_path': '/g5epyphS4WqmwJDIu14EL20gxuc.jpg', 'backdrop_path': '/nHsBik6CaJnxWad6oStfld9eamk.jpg'}"
49028,"{'id': 228335, 'name': 'Rakht Charitra', 'poster_path': '/pAPzA9HiQuLluL1vh5lqYUb8KF7.jpg', 'backdrop_path': '/10hH6542vgakwD6eKkpxOwpEMF7.jpg'}"
158519,"{'id': 298778, 'name': '1920 Collection', 'poster_path': '/hqvSYURpukc1413c8qzuQChsLnc.jpg', 'backdrop_path': '/lwDlZbyJ7OGAuSXsdwABtqH1Uhb.jpg'}"
2764,"{'id': 257071, 'name': 'All Stars Collectie', 'poster_path': None, 'backdrop_path': None}"
382517,"{'id': 66761, 'name': 'Open Season Collection', 'poster_path': '/ePeybVSOnCmuWrrvGEp8hzWn979.jpg', 'backdrop_path': '/cnaLzqjxlqGMIp7AGCizfVXUhSn.jpg'}"
46780,"{'id': 53043, 'name': 'The Magick Lantern Cycle', 'poster_path': '/zvxHgzOCyjI7uMoVkQF07zxOz7J.jpg', 'backdrop_path': None}"
9084,"{'id': 9088, 'name': 'The Little Polar Bear Collection', 'poster_path': '/gDXktMqTpwSBeRX3bhAGBZZBFda.jpg', 'backdrop_path': '/jDc29OWz8ip7jObHyT0iKqZScMN.jpg'}"
285803,"{'id': 286951, 'name': 'Singham Collection', 'poster_path': None, 'backdrop_path': None}"
348537,"{'id': 388180, 'name': 'Ocho apellidos - Colección', 'poster_path': '/zfLbxPQVCeFyxgTOXsY7li7CN0b.jpg', 'backdrop_path': None}"
14962,"{'id': 100415, 'name': 'Thumbs! Collection', 'poster_path': '/bePfCJRbxUYU37L4ovpQ80dVVZM.jpg', 'backdrop_path': '/94mtvEkxIXYFLcJwFATbx0cbAFs.jpg'}"
26743,"{'id': 100415, 'name': 'Thumbs! Collection', 'poster_path': '/bePfCJRbxUYU37L4ovpQ80dVVZM.jpg', 'backdrop_path': '/94mtvEkxIXYFLcJwFATbx0cbAFs.jpg'}"
33371,"{'id': 427113, 'name': 'Little Bear', 'poster_path': '/97MGYqJqkEeQQHJMkDtxMZWf86H.jpg', 'backdrop_path': '/ik0rQRAugmTGTm8b3pOuhTifZrI.jpg'}"
19812,"{'id': 256548, 'name': 'Father of Four Collection', 'poster_path': '/2LZEFUXBvTWp4Vb4T85iMq7VHfP.jpg', 'backdrop_path': '/irczxorfwroYHsgJtHNJvoInyGh.jpg'}"
193460,"{'id': 415931, 'name': 'The Bowery Boys', 'poster_path': '/q6sA4bzMT9cK7EEmXYwt7PNrL5h.jpg', 'backdrop_path': '/foe3kuiJmg5AklhtD3skWbaTMf2.jpg'}"
186775,"{'id': 415931, 'name': 'The Bowery Boys', 'poster_path': '/q6sA4bzMT9cK7EEmXYwt7PNrL5h.jpg', 'backdrop_path': '/foe3kuiJmg5AklhtD3skWbaTMf2.jpg'}"
361131,"{'id': 401261, 'name': 'Hate Story Collection', 'poster_path': '/60uDU4RMiMH44tVi5XjWcIldspS.jpg', 'backdrop_path': '/1dNHbwHxBeIGfaBjFyYXCKxnA0t.jpg'}"
76784,"{'id': 257071, 'name': 'All Stars Collectie', 'poster_path': None, 'backdrop_path': None}"
33407,"{'id': 133676, 'name': 'Knerten Collection', 'poster_path': '/eSNknIzxtwtopTIflmqCixJqreD.jpg', 'backdrop_path': None}"
363844,"{'id': 336557, 'name': 'The Ouija Experiment Collection', 'poster_path': None, 'backdrop_path': None}"
367596,"{'id': 380160, 'name': 'Die Kirche bleibt im Dorf Collection', 'poster_path': None, 'backdrop_path': None}"
26329,"{'id': 37261, 'name': 'The Carry On Collection', 'poster_path': '/2P0HNrYgKDvirV8RCdT1rBSJdbJ.jpg', 'backdrop_path': '/38tF1LJN7ULeZAuAfP7beaPMfcl.jpg'}"
165432,"{'id': 245198, 'name': 'Feluda Collection', 'poster_path': None, 'backdrop_path': None}"
382581,"{'id': 224026, 'name': 'Monster High Collection', 'poster_path': '/z230ua2CDBkPAQCOUmENphU9Hm9.jpg', 'backdrop_path': '/kDsPcm1Qx5zjPNAZ80dBSHdTowH.jpg'}"
216016,"{'id': 397842, 'name': 'The Amityville Horror Collection', 'poster_path': '/8uCu7d43IHPwFfNS2qCyVuRP1cP.jpg', 'backdrop_path': '/kPfuozrsE7pmFFolkR0xFicZDJT.jpg'}"
186268,"{'id': 415931, 'name': 'The Bowery Boys', 'poster_path': '/q6sA4bzMT9cK7EEmXYwt7PNrL5h.jpg', 'backdrop_path': '/foe3kuiJmg5AklhtD3skWbaTMf2.jpg'}"
166904,"{'id': 415931, 'name': 'The Bowery Boys', 'poster_path': '/q6sA4bzMT9cK7EEmXYwt7PNrL5h.jpg', 'backdrop_path': '/foe3kuiJmg5AklhtD3skWbaTMf2.jpg'}"
3938,"{'id': 177062, 'name': 'Blondie Collection', 'poster_path': '/sjF7S5JK4FKr6mz8tt70LUen1hF.jpg', 'backdrop_path': None}"
136585,"{'id': 263866, 'name': ""Nuke 'Em High Collection"", 'poster_path': '/eI4x4Sv2C4Et7Be2RCZY7EpNk0H.jpg', 'backdrop_path': None}"
207680,"{'id': 263866, 'name': ""Nuke 'Em High Collection"", 'poster_path': '/eI4x4Sv2C4Et7Be2RCZY7EpNk0H.jpg', 'backdrop_path': None}"
42606,"{'id': 53043, 'name': 'The Magick Lantern Cycle', 'poster_path': '/zvxHgzOCyjI7uMoVkQF07zxOz7J.jpg', 'backdrop_path': None}"
75745,"{'id': 429409, 'name': 'Force Collection', 'poster_path': None, 'backdrop_path': None}"
347689,"{'id': 179244, 'name': ""Pee-wee's Collection"", 'poster_path': '/m806SvjQ9b6FPFEzS2ODG6lbXqk.jpg', 'backdrop_path': '/36PCFtfaB4SNHVaeGZbMiMkchaT.jpg'}"
63065,"{'id': 279836, 'name': 'Herr Lehmann Filmreihe', 'poster_path': '/xAqvgzzaqvhgvgxFkWzPIzX8HOI.jpg', 'backdrop_path': '/9nRvHsJJ5FEmafQZn7VptvFe17l.jpg'}"
302688,"{'id': 389767, 'name': 'My Big Fat Greek Wedding Collection', 'poster_path': '/oalS0sTGzk2mgiAyOQ5iVR4juJC.jpg', 'backdrop_path': '/UzzUEBULGUuk695tZhLO9xShxV.jpg'}"
33419,"{'id': 478628, 'name': 'Sherlock Holmes (1939 series)', 'poster_path': '/vjERITzfag3OJM6QXjZO6H7Ai3s.jpg', 'backdrop_path': '/uuk6Gja81opjfmA7MN3WsOdtMYf.jpg'}"
85231,"{'id': 395433, 'name': 'Lone Wolf film series', 'poster_path': None, 'backdrop_path': None}"
376716,"{'id': 122776, 'name': 'Kvartet I Collection', 'poster_path': '/rleIVHx2kG8lYfHUsBh3CkD4Jnc.jpg', 'backdrop_path': '/c7SHTYbGPb3DzO484z0aYFx5u0q.jpg'}"
379291,"{'id': 466894, 'name': 'Teen Titans Collection', 'poster_path': None, 'backdrop_path': None}"
182950,"{'id': 415931, 'name': 'The Bowery Boys', 'poster_path': '/q6sA4bzMT9cK7EEmXYwt7PNrL5h.jpg', 'backdrop_path': '/foe3kuiJmg5AklhtD3skWbaTMf2.jpg'}"
357096,"{'id': 219691, 'name': 'I Spit on Your Grave Collection', 'poster_path': '/twoKFP4fjfOReWw8U13P39cj8xG.jpg', 'backdrop_path': '/y0UVHxtgIT1TtArCibBtk7wKnfT.jpg'}"
193459,"{'id': 415931, 'name': 'The Bowery Boys', 'poster_path': '/q6sA4bzMT9cK7EEmXYwt7PNrL5h.jpg', 'backdrop_path': '/foe3kuiJmg5AklhtD3skWbaTMf2.jpg'}"
85232,"{'id': 395433, 'name': 'Lone Wolf film series', 'poster_path': None, 'backdrop_path': None}"
185289,"{'id': 415931, 'name': 'The Bowery Boys', 'poster_path': '/q6sA4bzMT9cK7EEmXYwt7PNrL5h.jpg', 'backdrop_path': '/foe3kuiJmg5AklhtD3skWbaTMf2.jpg'}"
184328,"{'id': 415931, 'name': 'The Bowery Boys', 'poster_path': '/q6sA4bzMT9cK7EEmXYwt7PNrL5h.jpg', 'backdrop_path': '/foe3kuiJmg5AklhtD3skWbaTMf2.jpg'}"
185273,"{'id': 415931, 'name': 'The Bowery Boys', 'poster_path': '/q6sA4bzMT9cK7EEmXYwt7PNrL5h.jpg', 'backdrop_path': '/foe3kuiJmg5AklhtD3skWbaTMf2.jpg'}"
187516,"{'id': 415931, 'name': 'The Bowery Boys', 'poster_path': '/q6sA4bzMT9cK7EEmXYwt7PNrL5h.jpg', 'backdrop_path': '/foe3kuiJmg5AklhtD3skWbaTMf2.jpg'}"
156603,"{'id': 415931, 'name': 'The Bowery Boys', 'poster_path': '/q6sA4bzMT9cK7EEmXYwt7PNrL5h.jpg', 'backdrop_path': '/foe3kuiJmg5AklhtD3skWbaTMf2.jpg'}"
180819,"{'id': 415931, 'name': 'The Bowery Boys', 'poster_path': '/q6sA4bzMT9cK7EEmXYwt7PNrL5h.jpg', 'backdrop_path': '/foe3kuiJmg5AklhtD3skWbaTMf2.jpg'}"
252916,"{'id': 415931, 'name': 'The Bowery Boys', 'poster_path': '/q6sA4bzMT9cK7EEmXYwt7PNrL5h.jpg', 'backdrop_path': '/foe3kuiJmg5AklhtD3skWbaTMf2.jpg'}"
115706,"{'id': 415931, 'name': 'The Bowery Boys', 'poster_path': '/q6sA4bzMT9cK7EEmXYwt7PNrL5h.jpg', 'backdrop_path': '/foe3kuiJmg5AklhtD3skWbaTMf2.jpg'}"
