name,budget,release_date,revenue,title,return,return_dire
André Gordon,350000.0,2012-06-15,0.0,Wedding Day,0.0,0.0
Dale Fabrigar,350000.0,2012-06-15,0.0,Wedding Day,0.0,0.0
 Yeon Sang-Ho,8820000.0,2016-07-20,2129768.0,Train to Busan,0.2414702947845804,0.2414702947845804
Simon Verhoeven,9900000.0,2016-01-07,2400000.0,Friend Request,0.2424242424242424,0.2424242424242424
Henry Joost,0.0,2016-02-18,551760.0,Viral,inf,inf
Ariel Schulman,0.0,2016-02-18,551760.0,Viral,inf,inf
Faith Granger,25000.0,2010-06-01,0.0,Deuce of Spades,0.0,0.0
Damjan Kozole,2600000.0,2009-09-30,0.0,Slovenian Girl,0.0,0.0
Maciej Slesicki,835000.0,1997-05-23,0.0,Sara,0.0,0.0
Shane Ryan,45.0,2006-06-30,0.0,Amateur Porn Star Killer,0.0,0.0
Vsevolod Plotkin,0.0,2006-07-01,123182.0,Lift,inf,inf
Jesse James Miller,2500000.0,2009-09-24,0.0,The Seamstress,0.0,0.0
Adam Meyerowitz,560.0,2008-01-08,0.0,Stone & Ed,0.0,0.0
Dennis Gansel,40000000.0,2016-08-25,125729635.0,Mechanic: Resurrection,3.143240875,6.513067319444445
Danny Perez,35000000.0,2016-09-02,0.0,Antibirth,0.0,0.0
Antoine Fuqua,90000000.0,2016-09-14,162360636.0,The Magnificent Seven,1.8040070666666668,19.85498955332144
Don Michael Paul,3000000.0,2016-08-02,0.0,Sniper: Ghost Shooter,0.0,0.8045550210526315
Steven Hahn,15000000.0,1985-01-01,3360800.0,Starchaser: The Legend of Orin,0.2240533333333333,0.2240533333333333
Renny Harlin,32000000.0,2016-07-21,58500000.0,Skiptrace,1.828125,28.61361529101027
Barry Jenkins,4000000.0,2016-10-21,65046687.0,Moonlight,16.26167175,16.26167175
Liang Xuan,4531653.0,2016-07-08,84552250.0,Big Fish & Begonia,18.65814747951796,18.65814747951796
Zhang Chun,4531653.0,2016-07-08,84552250.0,Big Fish & Begonia,18.65814747951796,18.65814747951796
Hans Petter Moland,5210000.0,2016-03-03,5900000.0,A Conspiracy of Faith,1.1324376199616122,1.1324376199616122
Steve Bendelack,4.0,2005-06-03,0.0,The League of Gentlemen's Apocalypse,0.0,9.18945376
Katell Quillévéré,2000000.0,2010-04-08,0.0,Love Like Poison,0.0,0.0
Martin Guigui,7000000.0,2016-06-13,0.0,The Bronx Bull,0.0,0.0
Brady Corbet,3000000.0,2016-07-22,0.0,The Childhood of a Leader,0.0,0.0
Tharun Bhascker Dhaassyam,200000.0,2016-07-29,5500000.0,Pelli Choopulu,27.5,27.5
Tinu Suresh Desai,1000000.0,2016-08-12,0.0,Rustom,0.0,0.0
Travis Knight,60000000.0,2016-08-18,69929545.0,Kubo and the Two Strings,1.1654924166666667,1.1654924166666667
Sharon Maguire,35000000.0,2016-09-14,211952420.0,Bridget Jones's Baby,6.055783428571429,17.332975228571428
Derek Cianfrance,20000000.0,2016-09-02,25956113.0,The Light Between Oceans,1.29780565,8.39672427857143
Luke Scott,8000000.0,2016-09-01,8810591.0,Morgan,1.101323875,1.101323875
Peter Berg,110000000.0,2016-09-29,121790373.0,Deepwater Horizon,1.1071852090909091,16.13469524018529
Tim Burton,110000000.0,2016-09-28,296485719.0,Miss Peregrine's Home for Peculiar Children,2.6953247181818183,61.21790076693029
Steve Carr,8500000.0,2016-10-07,19985196.0,Middle School: The Worst Years of My Life,2.351199529411765,25.87615577440566
Gavin O'Connor,44000000.0,2016-10-14,155160045.0,The Accountant,3.526364659090909,11.950783980995672
Apichatpong Weerasethakul,980000.0,2015-09-02,0.0,Cemetery of Splendour,0.0,0.0
Apichatpong Weerasethakul,980000.0,2015-09-02,0.0,Cemetery of Splendour,0.0,0.0
Enrique Begné,3000000.0,2016-03-31,0.0,Compadres,0.0,0.0
Harold Cronk,5000000.0,2016-04-01,23507567.0,God's Not Dead 2,4.7015134,6.453807517647059
Pa. Ranjith,18700000.0,2016-07-22,74000000.0,Kabali,3.957219251336898,3.957219251336898
Koan Hui On,38000000.0,2016-07-28,0.0,League of Gods,0.0,0.0
Ashutosh Gowariker,15050000.0,2016-08-11,16180000.0,Mohenjo Daro,1.0750830564784053,4.184680626323325
Graham Heid,50663.0,1937-11-05,0.0,The Old Mill,0.0,311.709965034965
Mads Matthiesen,4000000.0,2016-02-11,0.0,The Model,0.0,0.0
Vishal Bhardwaj,838403.0,2013-01-11,0.0,Matru Ki Bijlee Ka Mandola,0.0,2.0144444444444445
Daniel Ragussis,0.0,2016-08-19,35000.0,Imperium,inf,inf
Cho Keun-Hyun,4330000.0,2012-11-29,0.0,26 Years,0.0,0.0
Mark Steven Grove,800000.0,2015-05-26,0.0,The Black Hole,0.0,0.0
Karen Oganesyan,1000000.0,2007-04-19,404785.0,I'm Staying,0.404785,0.404785
Jonathan Jakubowicz,20000000.0,2016-08-26,0.0,Hands of Stone,0.0,0.0
Shinji Higuchi,15000000.0,2016-07-29,77000000.0,Shin Godzilla,5.133333333333334,inf
Keoni Waxman,7000000.0,2016-05-19,0.0,Cartels,0.0,0.0
Alex Cox,500000.0,1991-12-28,0.0,Highway Patrolman,0.0,2.284281841954023
Taneli Mustonen,1100000.0,2016-08-19,0.0,Lake Bodom,0.0,0.0
Fernando Sariñana,5000000.0,2002-11-08,0.0,Love Hurts,0.0,0.0
Makoto Shinkai,0.0,2016-08-26,355298270.0,Your Name.,inf,inf
Henry Koster,2115000.0,1950-03-31,2039000.0,Wabash Avenue,0.9640661938534278,9.744553998731478
Mark Vadik,350000.0,2006-01-01,0.0,The Thirsting,0.0,0.0
Andrew Robertson,100000.0,2013-03-22,0.0,Refuge,0.0,0.0
Shan Serafin,2.0,2011-04-14,0.0,The Forest,0.0,0.0
Dileesh Pothan,0.0,2016-02-05,230000.0,Maheshinte Prathikaaram,inf,inf
Ashish R. Mohan,0.0,2012-12-07,126.0,Khiladi 786,inf,inf
Robin Pront,2200000.0,2015-10-14,0.0,The Ardennes,0.0,0.0
Michel Hazanavicius,25000000.0,2014-11-26,0.0,The Search,0.0,8.895523733333333
Chu Yen-ping,10000000.0,2010-12-03,0.0,Just Call Me Nobody,0.0,2.2896728
Kleber Mendonça Filho,762241.0,2016-09-01,285930.0,Aquarius,0.3751175809225691,0.3751175809225691
Jarmo Lampela,0.0,2013-01-04,3.0,Miesten välisiä keskusteluja,inf,inf
Koldo Serra,6229577.0,2016-04-26,0.0,Guernica,0.0,0.0
Meera Menon,0.0,2016-07-29,1605463.0,Equity,inf,inf
Arthur Romeo,80000.0,2013-12-30,0.0,Cruel Will,0.0,0.0
Michael Angelo,500000.0,2016-04-01,0.0,The Amityville Terror,0.0,0.0
Aaron Leong,700000.0,2017-05-23,0.0,Mamaboy,0.0,0.0
Guy-Roger Duvert,3200000.0,2016-10-12,0.0,Virtual Revolution,0.0,0.0
Levan Bakhia,1000000.0,2015-03-03,0.0,Landmine Goes Click,0.0,0.0
David Michael Conley,1500000.0,2016-02-26,0.0,Who's Driving Doug,0.0,0.0
Jonathan D. Bucari,500000.0,2016-03-18,0.0,No Letting Go,0.0,0.0
Russell Holt,7500000.0,2004-11-24,3347647.0,The Work and the Glory,0.4463529333333333,0.4463529333333333
Hanh Nguyen,200000.0,2015-01-31,0.0,Caffeinated,0.0,0.0
Vishal Solanki,200000.0,2015-01-31,0.0,Caffeinated,0.0,0.0
Chris Kelly,0.0,2016-09-09,93000.0,Other People,inf,inf
 Yeon Sang-Ho,130000.0,2011-11-03,0.0,The King of Pigs,0.0,0.2414702947845804
Kike Maíllo,4000000.0,2016-04-22,0.0,Toro,0.0,0.0
Houda Benyamina,2791874.0,2016-08-31,0.0,Divines,0.0,0.0
Saara Cantell,3100000.0,2016-09-09,0.0,Devil's Bride,0.0,0.0
Tuukka Temonen,1200000.0,2016-09-07,0.0,Born in Heinola,0.0,0.0
John Krasinski,3800000.0,2016-08-25,1016985.0,The Hollars,0.2676276315789473,0.2676276315789473
John Stockwell,17000000.0,2016-07-14,0.0,Kickboxer: Vengeance,0.0,4.281927130769231
Jeff Nichols,9000000.0,2016-11-04,8996802.0,Loving,0.9996446666666666,4.123404244444444
Dagen Merrill,0.0,2009-09-11,54058.0,Broken Hill,inf,inf
Rob Zombie,1500000.0,2016-09-15,779820.0,31,0.51988,11.679713714285715
Steven Cantor,1000000.0,2005-01-01,0.0,What Remains,0.0,0.0
Nicole Garcia,10300000.0,2016-10-19,47748.0,From the Land of the Moon,0.0046357281553398,0.0046357281553398
Nawapol Thamrongrattanarit,455000.0,2015-10-06,0.0,Freelance,0.0,0.0
John Moore,13000000.0,2016-09-09,0.0,I.T.,0.0,13.280175576666666
Mika Rättö,56000.0,2016-09-21,0.0,Samurai Rauni,0.0,0.0
Johannes Grenzfurthner,10000.0,2016-04-28,0.0,Traceroute,0.0,0.0
Mike Elliott,7000000.0,2011-06-07,0.0,Blue Crush 2,0.0,0.0
Doug Sweetland,70000000.0,2016-09-22,182379278.0,Storks,2.605418257142857,2.605418257142857
Nicholas Stoller,70000000.0,2016-09-22,182379278.0,Storks,2.605418257142857,28.1639415047619
Mark McQueen,2400000.0,2010-08-21,0.0,Devil's Playground,0.0,0.0
Cristi Puiu,1488410.0,2016-08-03,0.0,Sieranevada,0.0,0.0
Pedro Urrutia,1500000.0,2014-09-18,0.0,Peace Code,0.0,0.0
Nicholas Eliopoulos,250000.0,2008-08-29,0.0,Mary Pickford: The Muse of the Movies,0.0,0.0
Colm McCarthy,5005600.0,2016-09-23,0.0,The Girl with All the Gifts,0.0,0.0
Marek Brodzki,4600000.0,2001-11-09,0.0,The Hexer,0.0,0.0
Alastair Siddons,482910.0,2012-08-10,0.0,In the Dark Half,0.0,0.0
Benny Chan,32000000.0,2016-08-12,0.0,Call of Heroes,0.0,1.1607887586206898
Jazz Boon,0.0,2016-08-11,88658655.0,Line Walker,inf,inf
Claude Barras,8000000.0,2016-10-12,292279.0,My Life as a Zucchini,0.036534875,0.036534875
Goo Mo,500.0,2016-03-03,500.0,Musudan,1.0,1.0
Adrian Tanner,500000.0,2016-07-02,0.0,Redistributors,0.0,0.0
Petr Zelenka,1509896.0,2015-10-22,0.0,Lost in Munich,0.0,0.0
Benny Boom,45000000.0,2017-06-12,0.0,All Eyez on Me,0.0,0.0
Matt Johnson,1000000.0,2016-07-29,0.0,Operation Avalanche,0.0,0.0
Tripp Rhame,550000.0,2016-03-25,0.0,Bleed,0.0,0.0
Aleksey Mizgiryov,12823507.0,2016-09-29,6101904.0,The Duelist,0.4758373820827641,0.4758373820827641
Raúl Arévalo,1200000.0,2016-09-09,0.0,The Fury of a Patient Man,0.0,0.0
Andrew Martin,1300000.0,2015-12-23,0.0,Capsule,0.0,0.0
Ifa Isfansyah,2000000.0,2014-12-18,0.0,The Golden Cane Warrior,0.0,0.0
Terry Cunningham,1000000.0,2016-02-14,0.0,Love Finds You in Valentine,0.0,0.0
Clay Glen,600000.0,2016-05-02,0.0,Raising the Bar,0.0,0.0
Antony J. Bowman,0.0,1999-03-25,1369280.0,Paperback Hero,inf,inf
Nadia Tass,6800000.0,2005-11-29,0.0,Felicity: An American Girl Adventure,0.0,1.4663121105232215
Emilis Velyvis,3800000.0,2016-08-01,0.0,Night Guards,0.0,0.0
Damien Chazelle,30000000.0,2016-11-29,445435700.0,La La Land,14.847856666666669,18.815129393939397
Gary Michael Schultz,5000000.0,2016-04-18,0.0,Vincent N Roxxy,0.0,0.0
Asghar Farhadi,0.0,2016-06-24,2402067.0,The Salesman,inf,inf
Charles Evered,300000.0,2008-10-24,0.0,Adopt a Sailor,0.0,0.0
Robert Zemeckis,85000000.0,2016-11-17,119520023.0,Allied,1.4061179176470588,87.21900134631704
Bryan Bertino,2700000.0,2016-11-11,0.0,The Monster,0.0,9.154571666666667
Rick Morales,3500000.0,2016-10-08,0.0,Batman: Return of the Caped Crusaders,0.0,0.0
Greg Mottola,40000000.0,2016-10-20,29918745.0,Keeping Up with the Joneses,0.747968625,11.066707701315789
Christopher Guest,20000000.0,2016-10-11,0.0,Mascots,0.0,3.6103690166666667
Alex Helfrecht,2494400.0,2017-01-27,0.0,The White King,0.0,0.0
Jörg Tittel,2494400.0,2017-01-27,0.0,The White King,0.0,0.0
Mike Mitchell,125000000.0,2016-10-13,346864462.0,Trolls,2.774915696,18.556865679600712
Walt Dohrn,125000000.0,2016-10-13,346864462.0,Trolls,2.774915696,2.774915696
David DeCoteau,40000.0,1988-06-15,0.0,Nightmare Sisters,0.0,0.0
Oliver Frampton,1446950.0,2014-08-22,0.0,The Forgotten,0.0,0.0
Patricio Valladares,1.0,2014-12-12,0.0,Hidden in the Woods,0.0,0.0
Benedict Andrews,0.0,2016-09-14,23275.0,Una,inf,inf
Paul Grau,0.0,1981-01-01,161362.0,Mad Foxes,inf,inf
Sakari Kirjavainen,2100000.0,2011-12-09,0.0,Silence,0.0,0.0
Doug Campbell,4000000.0,2015-12-26,0.0,Stalked by My Doctor,0.0,0.0
Stewart Hendler,10000000.0,2016-10-14,6272403.0,Max Steel,0.6272403,3.244162983333333
Rex Piano,6500000.0,2007-10-02,0.0,Elf Bowling the Movie,0.0,0.0
H.M. Coakley,750000.0,2016-01-05,0.0,Adulterers,0.0,0.0
Gustavo Ron,3800000.0,2016-06-30,0.0,My Bakery in Brooklyn,0.0,0.0
Aaron Fronk,75000.0,2016-10-21,0.0,It's All Good,0.0,0.0
Matthew Ross,0.0,2016-12-09,9188.0,Frank & Lola,inf,inf
Jeffrey St. Jules,1000000.0,2014-09-08,0.0,Bang Bang Baby,0.0,0.0
Kyung Ho Lee,15000000.0,2016-11-24,0.0,Bling,0.0,0.0
Nikolai Dostal,2000000.0,2016-09-08,0.0,The Monk and the Demon,0.0,0.0
Jon Hess,4500000.0,1998-03-12,0.0,Mars,0.0,0.0
Kenneth Lonergan,9000000.0,2016-11-18,75026965.0,Manchester by the Sea,8.336329444444445,8.339650515873016
Garth Davis,12000000.0,2016-11-24,140302754.0,Lion,11.691896166666666,11.691896166666666
Dante Lam,0.0,2016-09-30,173000000.0,Operation Mekong,inf,inf
André Øvredal,0.0,2016-12-21,5972942.0,The Autopsy of Jane Doe,inf,inf
Ömer Vargı,0.0,2007-12-14,10161213.0,Kabadayı,inf,inf
Stephen Dunn,0.0,2016-07-15,33962.0,Closet Monster,inf,inf
Curtis Crawford,1500000.0,2014-11-10,0.0,Dead on Campus,0.0,0.0
Lance Weiler,126000.0,2006-06-24,0.0,Head Trauma,0.0,0.0
Leythum,500000.0,2011-09-12,0.0,Marvel One-Shot: The Consultant,0.0,0.0
Geoff Lapaire,220093.0,2016-01-23,0.0,Pure Pwnage: Teh Movie,0.0,0.0
Shinji Higuchi,0.0,2006-07-15,47636016.0,Japan Sinks,inf,inf
Rodrigo Sorogoyen,4000000.0,2016-10-28,0.0,May God Forgive Us,0.0,0.0
Alberto Rodríguez,5000000.0,2016-09-23,2387127.0,Smoke & Mirrors,0.4774254,1.76986415
Matt Norman,1949120.0,2008-07-17,0.0,Salute,0.0,0.0
Vladimir Toropchin,0.0,2013-12-26,18315000.0,Ivan Tsarevich & the Grey Wolf 2,inf,inf
Darina Shmidt,0.0,2016-01-01,9409000.0,Ivan Tsarevich & the Grey Wolf 3,inf,inf
Jeff Wadlow,40000000.0,2016-11-11,0.0,True Memoirs of an International Assassin,0.0,14.296902692857143
Konstantin Bronzit,4000000.0,2004-12-23,1730000.0,Alesha Popovich and Tugarin the Dragon,0.4325,0.4325
Ilya Maksimov,4500000.0,2006-03-16,3468423.0,Nikitich and The Dragon,0.7707606666666666,0.7707606666666666
Adam Curtis,36501.0,2016-10-16,0.0,HyperNormalisation,0.0,0.0
Jonathan Barré,12156348.0,2016-11-01,7900000.0,Max & Leon,0.6498662262712452,0.6498662262712452
John 'Bud' Cardos,2500000.0,1984-08-01,0.0,Night Shadows,0.0,34.0
Pieter Kuijpers,2300000.0,2016-09-22,0.0,Riphagen,0.0,0.0
Amma Asante,14000000.0,2016-11-25,13819139.0,A United Kingdom,0.9870813571428572,2.501343742463958
Chris Alexander,100000.0,2015-10-16,0.0,Female Werewolf,0.0,0.0
Andrew Marton,873000.0,1965-04-15,0.0,Crack in the World,0.0,5.01
Knate Gwaltney,10000000.0,2016-09-16,0.0,Cardboard Boxer,0.0,0.0
Jérôme Salle,21363000.0,2016-10-12,0.0,The Odyssey,0.0,0.0
Naoko Yamada,0.0,2016-09-17,19606617.0,A Silent Voice,inf,inf
Jonathan Kesselman,2500000.0,2016-03-13,230069.0,Jimmy Vestvood: Amerikan Hero,0.0920276,0.0920276
Ron Clements,150000000.0,2016-11-23,643034466.0,Moana,4.28689644,36.904235195462185
John Musker,150000000.0,2016-11-23,643034466.0,Moana,4.28689644,36.904235195462185
Brian Hill,1250000.0,2015-08-14,0.0,The Confessions of Thomas Quick,0.0,0.0
Josh Gordon,45000000.0,2016-11-25,114501299.0,Office Christmas Party,2.544473311111111,5.1671368374269
Will Speck,45000000.0,2016-11-25,114501299.0,Office Christmas Party,2.544473311111111,5.1671368374269
Park Hoon-Jung,5000.0,2015-12-16,11083449.0,The Tiger: An Old Hunter's Tale,2216.6898,2216.6898
Rolando Colla,2000000.0,2011-09-01,0.0,Summer Games,0.0,0.0
Kyle Lawrence,135000.0,2010-09-10,10474.0,Logan,0.0775851851851851,0.0775851851851851
Caleb Doyle,135000.0,2010-09-10,10474.0,Logan,0.0775851851851851,0.0775851851851851
Gareth Edwards,200000000.0,2016-12-14,1056057273.0,Rogue One: A Star Wars Story,5.280286365,17.072967796249998
Ben Affleck,108000000.0,2016-12-25,22678555.0,Live by Night,0.2099866203703703,11.415711503311856
M. Night Shyamalan,9000000.0,2016-11-15,276921998.0,Split,30.76911088888889,87.82219224542735
Anna Foerster,35000000.0,2016-11-28,81093313.0,Underworld: Blood Wars,2.3169518,2.3169518
Warren Beatty,25000000.0,2016-11-23,3885342.0,Rules Don't Apply,0.15541368,4.598008176586879
Veronica Velasco,346500.0,2013-07-16,0.0,Skewered,0.0,0.0
Jun Lana,11178.0,2012-09-05,34659.0,Voracious,3.100644122383253,3.100644122383253
Ganesh Raj,450000.0,2016-10-21,2300000.0,Aanandam,5.111111111111111,5.111111111111111
Johnpaul George,600000.0,2016-08-05,0.0,Guppy,0.0,0.0
Rajeev Ravi,1500000.0,2016-05-20,0.0,Kammatipaadam,0.0,0.0
Abrid Shine,300000.0,2016-02-04,2500000.0,Action Hero Biju,8.333333333333334,8.333333333333334
Theodore Melfi,25000000.0,2016-12-10,230698791.0,Hidden Figures,9.22795164,13.44620040923077
Cody Knotts,230000.0,2014-03-28,0.0,Pro Wrestlers vs Zombies,0.0,0.0
Keith Beauchamp,204956.0,2005-01-01,0.0,The Untold Story of Emmett Louis Till,0.0,0.0
Denzel Washington,24000000.0,2016-12-16,64414761.0,Fences,2.683948375,6.568431521666667
Selma Vilhunen,1000000.0,2016-09-23,0.0,Little Wing,0.0,0.0
Ben Younger,6000000.0,2016-11-04,6174491.0,Bleed for This,1.0290818333333334,2.1360147179487177
Maurício Farias,1000000.0,2013-03-22,0.0,Vai Que Dá Certo,0.0,0.0
Akan Satayev,2000000.0,2016-09-15,0.0,Hacker,0.0,0.0
Sergei Glezin,3000000.0,2010-12-29,19010585.0,Tri bogatyrya i Shamakhanskaya tsaritsa,6.336861666666667,6.336861666666667
Matthew Galkin,2500000.0,2010-06-28,0.0,Kevorkian,0.0,0.0
John Lee Hancock,25000000.0,2016-11-24,23964782.0,The Founder,0.95859128,18.794426987881774
John Hamburg,38000000.0,2016-12-22,118034273.0,Why Him?,3.1061650789473685,9.435579851305093
Garth Jennings,75000000.0,2016-11-23,632443719.0,Sing,8.43258292,12.23971349
Gauri Shinde,4300000.0,2016-11-24,3376375.0,Dear Zindagi,0.785203488372093,4.876752784146741
Robert Vincent O'Neill,110000.0,1973-04-25,0.0,Wonder Women,0.0,0.0
Antonis Sotiropoulos,480000.0,2016-12-01,0.0,The Bachelor,0.0,0.0
Keoni Waxman,7500000.0,2016-09-23,0.0,End of a Gun,0.0,0.0
Vincent Pérez,0.0,2016-09-29,33125.0,Alone in Berlin,inf,inf
Jan-Christoph Glaser,200000.0,2008-02-08,0.0,1. Mai – Helden bei der Arbeit,0.0,0.0
Carsten Ludwig,200000.0,2008-02-08,0.0,1. Mai – Helden bei der Arbeit,0.0,0.0
Jakob Ziemnicki,200000.0,2008-02-08,0.0,1. Mai – Helden bei der Arbeit,0.0,0.0
Garri Bardin,1.0,2010-09-16,0.0,The Ugly Duckling,0.0,0.0
Jean-François Pouliot,0.0,2014-09-19,223003.0,Dr. Cabbie,inf,inf
Miguel Ángel Lamata,1400000.0,2016-02-08,0.0,Our Lovers,0.0,0.0
Nitesh Tiwari,10400000.0,2016-12-23,310000000.0,Dangal,29.807692307692307,29.807692307692307
Julian Rosefeldt,10000.0,2017-06-15,0.0,Manifesto,0.0,0.0
Renzo Martinelli,16000000.0,2012-10-11,0.0,September Eleven 1683,0.0,0.0
Eran Creevy,21500000.0,2016-08-04,4811525.0,Collide,0.2237918604651163,0.2249385663474692
Peter Berg,45000000.0,2016-12-12,50548152.0,Patriots Day,1.1232922666666667,16.13469524018529
Stephen Gaghan,20000000.0,2016-12-22,7227038.0,Gold,0.3613519,2.67012618
Steve Barkett,250000.0,1982-01-01,0.0,The Aftermath,0.0,0.0
Eric Summer,30000000.0,2016-12-14,2351359.0,Ballerina,0.0783786333333333,0.0783786333333333
Éric Warin,30000000.0,2016-12-14,2351359.0,Ballerina,0.0783786333333333,0.0783786333333333
Julián Hernández,1000000.0,2009-10-15,0.0,"Raging Sun, Raging Sky",0.0,0.0
Richie Keen,20000000.0,2017-02-16,0.0,Fist Fight,0.0,0.0
Chris Wedge,125000000.0,2016-12-21,64493915.0,Monster Trucks,0.51595132,13.17206124101695
Baran bo Odar,30000000.0,2017-01-12,32540674.0,Sleepless,1.0846891333333333,1.0846891333333333
Gore Verbinski,40000000.0,2017-02-15,26559557.0,A Cure for Wellness,0.663988925,27.678802605695733
Indar Dzhendubaev,18000000.0,2015-12-04,1776333.0,He's a Dragon,0.0986851666666666,0.0986851666666666
Jason Hreno,1999000.0,2008-07-27,0.0,Poison Ivy: The Secret Society,0.0,0.0
Andrey Kravchuk,13000000.0,2016-12-29,0.0,Viking,0.0,19.067939
D.J. Caruso,85000000.0,2017-01-13,346147658.0,xXx: Return of Xander Cage,4.072325388235294,17.440701749941642
Chris McKay,80000000.0,2017-02-08,311950384.0,The Lego Batman Movie,3.8993798,3.8993798
Jon Cassar,10000000.0,2016-09-09,30658387.0,When the Bough Breaks,3.0658387,3.0658387
Oriol Paulo,4000000.0,2016-12-15,0.0,The Invisible Guest,0.0,0.0
Vishal Bhardwaj,12003848.0,2017-02-24,0.0,Rangoon,0.0,2.0144444444444445
Hiroaki Miyamoto,0.0,2016-07-23,66207073.0,One Piece Film: GOLD,inf,inf
Tan Pin Pin,100.0,2005-08-24,0.0,Singapore GaGa,0.0,0.0
Brian Baugh,1500000.0,2016-10-21,2000000.0,I'm Not Ashamed,1.3333333333333333,1.3333333333333333
Leythum,500000.0,2011-10-25,0.0,Marvel One-Shot: A Funny Thing Happened on the Way to Thor's Hammer,0.0,0.0
W.D. Hogan,1600000.0,2016-08-06,0.0,Late Bloomer,0.0,0.0
Erik Poppe,7500000.0,2016-09-29,9100000.0,The King's Choice,1.2133333333333334,1.2133333333333334
F. Javier Gutiérrez,25000000.0,2017-02-01,83080890.0,Rings,3.3232356,3.3232356
Will Koopman,3500000.0,2011-03-10,18000000.0,Vipers Nest,5.142857142857143,5.142857142857143
Julia Ducournau,3500000.0,2016-10-07,4100000.0,Raw,1.1714285714285717,1.1714285714285717
Bruno Garotti,2500000.0,2017-01-12,0.0,Eu Fico Loko,0.0,0.0
Chad Stahelski,40000000.0,2017-02-08,171539887.0,John Wick: Chapter 2,4.288497175,8.726580225
Jordan Peele,5000000.0,2017-02-24,252434250.0,Get Out,50.48685,50.48685
James Mangold,97000000.0,2017-02-28,616801808.0,Logan,6.358781525773196,25.990526150784298
Jordan Vogt-Roberts,185000000.0,2017-03-08,566652812.0,Kong: Skull Island,3.062988172972973,3.062988172972973
Pete Travis,3892200.0,2017-04-07,0.0,City of Tiny Lights,0.0,4.599792115
Andrew Goth,22800000.0,2015-10-04,0.0,MindGamers,0.0,0.0
Greg McLean,5000000.0,2016-03-17,0.0,The Belko Experiment,0.0,31.69102675
Adrian Țofei,10000.0,2015-03-01,0.0,Be My Cat: A Film for Anne,0.0,0.0
Dave Schultz,1200000.0,2001-09-30,0.0,Jet Boy,0.0,0.0
Michael Showalter,0.0,2017-06-23,52620184.0,The Big Sick,inf,inf
Roschdy Zem,18500000.0,2016-02-03,0.0,Chocolat,0.0,0.0
Guy Ritchie,175000000.0,2017-04-27,146175066.0,King Arthur: Legend of the Sword,0.8352860914285715,23.509366881798943
Brad Peyton,5000000.0,2016-12-01,6341855.0,Incarnate,1.268371,11.371338781818181
Park Heung-sik,120.0,2016-04-13,0.0,"Love, Lies",0.0,0.0
Tom McGrath,125000000.0,2017-03-23,498814908.0,The Boss Baby,3.990519264,22.74616721682051
Vince Marcello,3500000.0,2015-10-12,0.0,"Liar, Liar, Vampire",0.0,0.0
Paul W.S. Anderson,40000000.0,2016-12-23,312242626.0,Resident Evil: The Final Chapter,7.80606565,33.807540636295926
David Caesar,5000000.0,2009-02-08,0.0,Prime Mover,0.0,0.0
Alejandro Stoessel,3000000.0,1997-07-10,0.0,Dibu: La Película,0.0,0.0
Carlos Olivieri,3000000.0,1997-07-10,0.0,Dibu: La Película,0.0,0.0
Jonathan Straiton,40000.0,2016-04-08,0.0,Night of Something Strange,0.0,0.0
Gigor Attila,650000.0,2008-07-10,0.0,The Investigator,0.0,0.0
Adam Randall,1500000.0,2017-01-27,0.0,iBoy,0.0,0.0
Jacques Lacerte,42500.0,1973-01-05,0.0,Love Me Deadly,0.0,0.0
Alan Stivelman,60000.0,2013-10-12,0.0,Human,0.0,0.0
Rupert Sanders,110000000.0,2017-03-29,169801921.0,Ghost in the Shell,1.5436538272727274,3.876595003743316
David Chen,50234.0,2015-05-29,0.0,The Primary Instinct,0.0,0.0
Jovanka Vuckovic,0.0,2017-02-17,30911.0,XX,inf,inf
Roxanne Benjamin,0.0,2017-02-17,30911.0,XX,inf,inf
St. Vincent,0.0,2017-02-17,30911.0,XX,inf,inf
Shaad Ali,0.0,2017-01-03,345872.0,Ok Jaanu,inf,inf
Márcio Garcia,3000000.0,2013-04-12,0.0,Open Road,0.0,0.0
Michael Wright,500000.0,2011-09-12,0.0,Amsterdam Heavy,0.0,0.0
Yuk Ching To,0.0,2014-09-04,496000.0,Twilight Online,inf,inf
Zhao Tianyu,32000000.0,2015-02-19,0.0,Zhongkui: Snow Girl and the Dark Crystal,0.0,0.0
Peter Pau,32000000.0,2015-02-19,0.0,Zhongkui: Snow Girl and the Dark Crystal,0.0,0.0
Sophie Laloy,3000000.0,2009-03-11,0.0,You Will Be Mine,0.0,0.0
Jamal Joseph,4000000.0,2016-06-12,0.0,Chapter & Verse,0.0,0.0
Alberto Rodríguez,10000000.0,2016-10-14,0.0,Ozzy,0.0,1.76986415
Nacho La Casa,10000000.0,2016-10-14,0.0,Ozzy,0.0,0.0
Вера Кричевская,0.0,2017-02-23,77156.0,The Man Who Was Too Free,inf,inf
Martín Hodara,4000000.0,2017-01-19,1440000.0,Black Snow,0.36,0.36
Danny Pang,4500000.0,2010-10-13,0.0,The Child's Eye,0.0,1.013517972222222
Oxide Pang Chun,4500000.0,2010-10-13,0.0,The Child's Eye,0.0,1.013517972222222
Ben Browder,5000000.0,2017-01-13,0.0,Bad Kids of Crestview Academy,0.0,0.0
