id,overview,popularity,title
180305,A single mom and her two boys help take care of their grandmother with mystical powers,8.708018,Mercy
9697,"Apartment building superintendent Cleveland Heep rescues what he thinks is a young woman from the pool he maintains. When he discovers that she is actually a character from a bedtime story who is trying to make the journey back to her home, he works with his tenants to protect his new friend from the creatures that are determined to keep her in our world.",8.704554,Lady in the Water
27576,"As a CIA officer, Evelyn Salt swore an oath to duty, honor and country. Her loyalty will be tested when a defector accuses her of being a Russian spy. Salt goes on the run, using all her skills and years of experience as a covert operative to elude capture. Salt's efforts to prove her innocence only serve to cast doubt on her motives, as the hunt to uncover the truth behind her identity continues and the question remains: ""Who is Salt?""",8.704455,Salt
843,A melancholy story about the love between a woman and a man who live in the same building and one day find out that their husband and wife had an affair with each other. More and more the two meet during their daily lives as they determine that they both don’t want to be lonely in their marriage.,8.703552,In the Mood for Love
15947,"For Donald's birthday he receives a box with three gifts inside. The gifts, a movie projector, a pop-up book, and a pinata, each take Donald on wild adventures through Mexico and South America.",8.702472,The Three Caballeros
36685,"Sweethearts Brad and Janet, stuck with a flat tire during a storm, discover the eerie mansion of Dr. Frank-N-Furter, a transvestite scientist. As their innocence is lost, Brad and Janet meet a houseful of wild characters, including a rocking biker and a creepy butler. Through elaborate dances and rock songs, Frank-N-Furter unveils his latest creation: a muscular man named 'Rocky'.",8.699428,The Rocky Horror Picture Show
15566,"Drew Latham is an executive leading an empty, shallow life with only wealth on his side. Facing another lonely Christmas ahead, he revisit his old childhood home in the hope of reliving some old holiday memories – but he finds that the house in which he was raised is no longer the home in which he grew up.",8.698971,Surviving Christmas
6075,"A Puerto-Rican ex-con, just released from prison, pledges to stay away from drugs and violence despite the pressure around him and lead on to a better life outside of NYC.",8.698509,Carlito's Way
157547,A woman tries to exonerate her brother's murder conviction by proving that the crime was committed by a supernatural phenomenon.,8.698043,Oculus
2284,"Molly Mahoney is the awkward and insecure manager of Mr. Magorium's Wonder Emporium, the strangest, most fantastic, most wonderful toy store in the world. But when Mr. Magorium bequeaths the store to her, a dark and ominous change begins to take over the once remarkable Emporium.",8.696467,Mr. Magorium's Wonder Emporium
10315,"The Fantastic Mr. Fox bored with his current life, plans a heist against the three local farmers. The farmers, tired of sharing their chickens with the sly fox, seek revenge against him and his family.",8.695893,Fantastic Mr. Fox
146631,"A group of friends awake one morning to find all electricity and power shut off and an immense alien aircraft hovering in the air above their heads. Suddenly this regular group of friends is battling to survive as the entire human race is threatened by the alien army hovering ominously above. Aliens announce a hostile takeover of Earth by cutting off all power and communications, prompting a small band of survivors to fight for the human race in this sci-fi action-adventure featuring Jean-Claude Van Damme",8.695473,U.F.O.
19583,"A massage therapist looking to overcome her addictions and reconnect with her son, whose father is an anthropologist in South America studying the Yanomani people, moves in with a wealthy ex-client",8.695263,Fierce People
3766,A romantic drifter gets caught between a corrupt tycoon and his voluptuous wife.,8.694857,The Lady from Shanghai
8619,"After an abrupt and violent encounter with a French warship inflicts severe damage upon his ship, a captain of the British Royal Navy begins a chase over two oceans to capture or destroy the enemy, though he must weigh his commitment to duty and ferocious pursuit of glory against the safety of his devoted crew, including the ship's thoughtful surgeon, his best friend.",8.693298,Master and Commander: The Far Side of the World
83666,"Set on an island off the coast of New England in the summer of 1965, Moonrise Kingdom tells the story of two twelve-year-olds who fall in love, make a secret pact, and run away together into the wilderness. As various authorities try to hunt them down, a violent storm is brewing off-shore – and the peaceful island community is turned upside down in more ways than anyone can handle.",8.692433,Moonrise Kingdom
14125,"The sought-after images of top model, Jennifer, adorn magazine covers and billboards worldwide. When alone at a charity event, she is abducted and incarcerated in a cell with another prisoner. When their captor subjects the two to torture, and commit to escaping the chamber of horrors before they're killed.",8.687797,Captivity
5550,"The mega corporation Omni Consumer Products is still bent on creating their pet project, Delta City, to replace the rotting city of Detroit. Unfortunately, the inhabitants of the area have no intention of abandoning their homes simply for desires of the company. To this end, OCP have decided to force them to leave by employing a ruthless mercenary army to attack and harass them. An underground resistance begins and in this fight, Robocop must decide where his loyalties lie.",8.685798,RoboCop 3
9591,"A Pennsylvania band scores a hit in 1964 and rides the star-making machinery as long as it can, with lots of help from its manager.",8.685761,That Thing You Do!
116745,A timid magazine photo manager who lives life vicariously through daydreams embarks on a true-life adventure when a negative goes missing.,8.684892,The Secret Life of Walter Mitty
9025,"In a suburb of Vienna during some hot summer days: A teacher who is in bondage to a sleazy pimp, a very importunate hitchhiker, a private detective on the run for some car vandals, a couple with a serious marriage problem and an old man, whose wife died long before on the search for some sexual entertainment live their lives while their lifelines cross from time to time.",8.682774,Dog Days
9263,"Waxing nostalgic about the bittersweet passage from childhood to puberty in this tender coming-of-age tale, four childhood girlfriends -- Teeny, Chrissy, Samantha and Roberta -- recall the magical summer of 1970. During their walk down memory lane, they reconcile experiences with boys, secrets, bullies and more.",8.681325,Now and Then
12207,"Returning home with his father after a shopping expedition, Wong Fei-Hong is unwittingly caught up in the battle between foreigners who wish to export ancient Chinese artifacts and loyalists who don't want the pieces to leave the country. Fei-Hong must fight against the foreigners using his Drunken Boxing style, and overcome his father's antagonism as well.",8.6807,The Legend of Drunken Master
28059,A group of suburban teenagers try to support each other through the difficult task of becoming adults.,8.67935,SubUrbia
8130,"Roberta is a bored suburban housewife who is fascinated with a woman, Susan, she only knows about by reading messages to and from her in the personals section of the newspaper. This fascination reaches a peak when an ad with the headline ""Desperately Seeking Susan"" proposes a rendezvous. Roberta goes too, and in a series of events involving amnesia and mistaken identity, steps into Susan's life.",8.679349,Desperately Seeking Susan
46261,A young girl sent to live with her father and his new girlfriend discovers creatures in her new home who want to claim her as one of their own.,8.67817,Don't Be Afraid of the Dark
19200,"With a serial strangler on the loose, a bookkeeper wanders around town searching for the vigilante group intent on catching the killer.",8.678022,Shadows and Fog
8274,"The original American Pie characters have moved on, except for Sherman and Jim Levenstein's still understanding dad. Steve Stifler's little brother Matt wants to join his brother's business (the hit it big Girls Gone Wild) and after everything Matt has heard from Jim's band-geek wife Michelle, he plans to go back to band camp and make a video of his own: Bandies Gone Wild!",8.67163,American Pie Presents: Band Camp
10014,"A new family moves into the house on Elm Street, and before long, the kids are again having nightmares about deceased child murderer Freddy Krueger. This time, Freddy attempts to possess a teenage boy to cause havoc in the real world, and can only be overcome if the boy's sweetheart can master her fear.",8.668146,A Nightmare on Elm Street Part 2: Freddy's Revenge
16980,Two young women and their friends spend spare time at an exclusive nightclub in 1980s New York.,8.666763,The Last Days of Disco
18734,"In this biting and disturbing coming-of-age tale from writer-director Michael Cuesta, life is bittersweet along the L.I.E., also known as the Long Island Expressway, as suburban teen Howie Blitzer learns all too clearly. In the space of a week, he loses nearly everything and everyone he knows and is left to navigate his adolescence virtually unsupervised.",8.66635,L.I.E.
21450,"Johnny flees Manchester for London, to avoid a beating from the family of a girl he has raped. There he finds an old girlfriend, and spends some time homeless, spending much of his time ranting at strangers, and meeting characters in plights very much like his own.",8.665198,Naked
423453,"Two clans of snakes cohabit in the desert. Beautiful green serpents that live under the shelter of an oasis, protected and venerated by men and poisonous snakes that survive in the sand, dust and heat, hunted and killed by the Tuaregs. Here is the story of Ajar, a young poisonous serpent, laughed at by his peers because he still has not done his first moult and that of Eva, rebellious princess of the oasis who wants to escape to escape an arranged marriage. These two will meet and fall in love. Alas, Eva will be kidnapped by the Tuaregs and Ajar, accompanied by her best friend, Pitt the Scorpion, will have to cross the ruthless Sahara to save Eva from the terrible fate awaiting her.",8.665106,Sahara
20069,"Four episodes. Nicola, paralyzed after a car crash, falls in love for his physiotherapist Lucia. Franco and Manuela, a young couple unfit to have child, fly to Barcelona for a specialized treatment for fertility. Filippo and Fosco, two gays, decide to marry. Ernesto, waiter in an important restaurant has a liaison with Cecilia the new young Spanish help in cuisine.",8.663872,Manual of Love 2
7305,"The amazing, true story of a Uruguayan rugby team's plane that crashed in the middle of the Andes mountains, and their immense will to survive and pull through alive, forced to do anything and everything they could to stay alive on meager rations and through the freezing cold.",8.662287,Alive
49981,Police investigate when a man having an affair with his brother's wife disappears suddenly.,8.661415,Goodbye Lover
31965,"England is torn in civil strife as the Royalists battle the Parliamentary Party for control. This conflict distracts people from rational thought and allows unscrupulous men to gain local power by exploiting village superstitions. One of these men is Matthew Hopkins, who tours the land offering his services as a persecutor of witches.",8.658708,Witchfinder General
396263,"Somewhere in Tokyo, there is a room. In that room is a black sphere. Periodically, people who should otherwise have died are transferred to the room. There, the sphere gives them special suits and weapons, and sends them out on a mission to kill aliens here on Earth. While these missions take place, the rest of the world is largely oblivious to them. These missions are lethal - few participants survive them. The sphere calls the shots, and it's not the slightest bit nice. Its name... Gantz.",8.658666,Gantz:O
323661,"When a faun named Mune becomes the Guardian of the Moon, little did he had unprepared experience with the Moon and an accident that could put both the Moon and the Sun in danger, including a corrupt titan named Necross who wants the Sun for himself and placing the balance of night and day in great peril. Now with the help of a wax-child named Glim and the warrior, Sohone who also became the Sun Guardian, they go out on an exciting journey to get the Sun back and restore the Moon to their rightful place in the sky.",8.657935,Mune: Guardian of the Moon
8963,"On a US nuclear missile sub, a young first officer stages a mutiny to prevent his trigger happy captain from launching his missiles before confirming his orders to do so.",8.657365,Crimson Tide
16391,"After opening a convent in the Himalayas, five nuns encounter conflict and tension as they attempt to adapt to their remote, exotic surroundings.",8.657125,Black Narcissus
15365,The story centers on a small-town sheriff who witnesses what he believes is a kidnapping and rushes to rescue a woman. The kidnappers turn out to be FBI agents assigned to protect her and deliver her to a big Enron-type corruption trial in Chicago but are later found to be on the take and are villains who are bent on killing her,8.655423,Witless Protection
11238,"Legendary secrets are revealed as Aladdin and his friends—Jasmine, Abu, Carpet and, of course, the always entertaining Genie—face all sorts of terrifying threats and make some exciting last-minute escapes pursuing the King Of Thieves and his villainous crew.",8.654244,Aladdin and the King of Thieves
25680,"Eddie's friends are numerous, but the term friends is suspect. As a small time hood Eddie is about to go back to jail. In order to escape this fate he deals information on stolen guns to the feds. Simultaneously he is supplying arms to his bank robbing/kidnapping hoodlum chums. But who else is dealing with the feds? Who gets the blame for snitching on the bank robbers?",8.652856,The Friends of Eddie Coyle
37861,"1000 AD, for years, One Eye, a mute warrior of supernatural strength, has been held prisoner by the Norse chieftain Barde. Aided by Are, a boy slave, One Eye slays his captor and together he and Are escape, beginning a journey into the heart of darkness. On their flight, One Eye and Are board a Viking vessel, but the ship is soon engulfed by an endless fog that clears only as the crew sights an unknown land. As the new world reveals its secrets and the Vikings confront their terrible and bloody fate, One Eye discovers his true self.",8.651468,Valhalla Rising
230222,"One of the most classic and revered stories of all time, Edgar Rice Burroughs' Tarzan returns to the big screen for a new generation. Tarzan and Jane face a mercenary army dispatched by the evil CEO of Greystoke Energies, a man who took over the company from Tarzan's parents, after they died in a plane crash in the African jungle.",8.651247,Tarzan
209274,"Poland, 1962. Anna is a novice, an orphan brought up by nuns in a convent. Before she takes her vows, she is determined to see Wanda, her only living relative. Wanda tells Anna that Anna is Jewish. Both women embark on a journey not only to discover their tragic family story, but who they really are and where they belong, questioning their religions and beliefs.",8.651053,Ida
10167,This movie tells the story of a man who goes undercover in a hi-tech prison to find out information to help prosecute those who killed his wife. While there he stumbles onto a plot involving a death-row inmate and his $200 million stash of gold.,8.650691,Half Past Dead
296025,A teenage boy and girl discover a renewed sense of possibility as they go on a road trip to photograph lighthouses along the California coast.,8.64958,Safelight
353569,"Eloise, having been relieved of maid of honor duties after being unceremoniously dumped by the best man via text, decides to attend the wedding anyway – only to find herself seated with five fellow-unwanted guests at the dreaded Table 19.",8.645067,Table 19
360784,A family takes refuge in a fallout shelter to avoid a dangerous outbreak.,8.644392,Hidden
12653,"A terror is stalking the land: people are disappearing daily, their bodies appearing covered in savage gashes coupled with precise surgical cuts. The legend of the 'Werewolf of Allariz' spreads across the land like wildfire. When Barbara (Elsa Pataky) falls in love with travelling vendor Manuel Romasanta, she is at first besotted with him - but soon begins to be suspicious of him. What has happened to her sister, who - after being escorted by Romasanta to the city - seems to have disappeared forever.",8.64362,Romasanta
16305,"Sullivan is a successful, spoiled, and naive director of fluff films, with a heart-o-gold, who decides he wants to make a film about the troubles of the downtrodden poor. Much to the chagrin of his producers, he sets off in tramp's clothing with a single dime in his pocket to experience poverty first-hand, and gets a reality shock...",8.64244,Sullivan's Travels
15363,"Kenya McQueen, a corporate lawyer finds love in the most unexpected place when she agrees to go on a blind date with Brian Kelly, a sexy and free-spirited landscaper.",8.642141,Something New
15044,"A look at the evolution of Albert Einstein's theory of relativity, and Einstein's relationship with British scientist Sir Arthur Eddington, the first physicist to understand his ideas.",8.639067,Einstein and Eddington
15588,"French top secret agent, Hubert Bonisseur de la Bath, is sent to Rio to buy microfilms from a running nazi. To do so, he has to team up with Mossad secret services.",8.637416,OSS 117: Lost in Rio
35685,"A film adaptation of D.H. Lawrence's novel. After a crippling injury leaves her husband impotent, Lady Chatterly is torn between her love for her husband and her physical desires. With her husband's consent, she seeks out other means of fulfilling her needs.",8.637148,Lady Chatterley's Lover
9470,"Set in Canton, China in the 1940s, the story revolves in a town ruled by the Axe Gang, Sing who desperately wants to become a member. He stumbles into a slum ruled by eccentric landlords who turns out to be the greatest kung-fu masters in disguise. Sing's actions eventually cause the Axe Gang and the slumlords to engage in an explosive kung-fu battle. Only one side will win and only one hero will emerge as the greatest kung-fu master of all.",8.636632,Kung Fu Hustle
13156,"""Secondhand Lions"" follows the comedic adventures of an introverted boy left on the doorstep of a pair of reluctant, eccentric great-uncles, whose exotic remembrances stir the boy's spirit and re-ignite the men's lives.",8.636608,Secondhand Lions
10970,"Aspiring filmmakers Mel Funn, Marty Eggs and Dom Bell go to a financially troubled studio with an idea for a silent movie. In an effort to make the movie more marketable, they attempt to recruit a number of big name stars to appear, while the studio's creditors attempt to thwart them. The film contains only one word of dialogue, spoken by an unlikely source.",8.636492,Silent Movie
51739,"14-year-old Arrietty and the rest of the Clock family live in peaceful anonymity as they make their own home from items ""borrowed"" from the house's human inhabitants. However, life changes for the Clocks when a human boy discovers Arrietty.",8.636052,The Secret World of Arrietty
624,A cross-country trip to sell drugs puts two hippie bikers on a collision course with small-town prejudices.,8.635841,Easy Rider
2253,"Wounded in Africa during World War II, Nazi Col. Claus von Stauffenberg returns to his native Germany and joins the Resistance in a daring plan to create a shadow government and assassinate Adolf Hitler. When events unfold so that he becomes a central player, he finds himself tasked with both leading the coup and personally killing the Führer.",8.635464,Valkyrie
11931,"Irresponsible party girl Maggie (Cameron Diaz) is kicked out of her father's (Ken Howard) and stepmother's (Candice Azzara) home, where she lives for free, and is taken in by her hard-working sister, Philadelphia lawyer Rose (Toni Collette). After Maggie's disruptive ways ruin her sister's love life, Rose turns her out as well. But when their grandmother, who they never knew existed, comes into their lives, the sisters face some complicated truths about themselves and their family.",8.63229,In Her Shoes
397717,A biopic of Barack Obama set during his time as a college student in New York City.,8.631184,Barry
17917,"Musical adaptation of Charles Dickens' Oliver Twist, a classic tale of an orphan who runs away from the workhouse and joins up with a group of boys headed by the Artful Dodger and trained to be pickpockets by master thief Fagin.",8.630078,Oliver!
2752,"Matt Sullivan's last big relationship ended in disaster and ever since his heart's been aching and his commitment's been lacking. Then came Lent, that time of year when everybody gives something up. That's when Matt decides to go where no man's gone before and make a vow: No sex. Whatsoever. For 40 straight days. At first he has everything under control. That is until the woman of his dreams, Erica, walks into his life.",8.628928,40 Days and 40 Nights
20411,"Van Damme plays a dirty cop who is hooked on heroin, and everyone dislikes him. Because of an accident he is put into a coma, and comes out of it a better person. He wakes up wanting to put things right.",8.628157,Until Death
11971,"In this Shakespearean farce, Hero and her groom-to-be, Claudio, team up with Claudio's commanding officer, Don Pedro, the week before their wedding to hatch a matchmaking scheme. Their targets are sharp-witted duo Benedick and Beatrice -- a tough task indeed, considering their corresponding distaste for love and each other. Meanwhile, meddling Don John plots to ruin the wedding.",8.62724,Much Ado About Nothing
14815,At the beginning of the 20th century an American woman is abducted in Morocco by Berbers. The attempts to free her range from diplomatic pressure to military intervention.,8.627187,The Wind and the Lion
12626,"Basket-case network news producer Jane Craig falls for new reporter Tom Grunnick, a pretty boy who represents the trend towards entertainment news she despises. Aaron Altman, a talented but plain correspondent, carries an unrequited torch for Jane. Sparks fly between the three as the network prepares for big changes, and both the news and Jane must decide between style and substance.",8.627019,Broadcast News
12584,"Afflicted with a terminal illness John Bernard Brooks, the last of the legendary gunfighters, quietly returns to Carson City for medical attention from his old friend Dr. Hostetler. Aware that his days are numbered, the troubled man seeks solace and peace in a boarding house run by a widow and her son.However, it is not Brooks' fate to die in peace, as he becomes embroiled in one last valiant battle.",8.624922,The Shootist
14139,A man accidentally gets into a time machine and travels back in time nearly an hour. Finding himself will be the first of a series of disasters of unforeseeable consequences.,8.623982,Timecrimes
10296,"The Football Factory is more than just a study of the English obsession with football violence, it's about men looking for armies to join, wars to fight and places to belong. A forgotten culture of Anglo Saxon males fed up with being told they're not good enough and using their fists as a drug they describe as being more potent than sex and drugs put together.",8.623333,The Football Factory
254193,"When deadly attacks from the forests beset a secluded retirement community, it is up to a grizzled veteran to figure what the residents are hiding.",8.621852,Late Phases
28178,A drama based on the true story of a college professor's bond with the abandoned dog he takes into his home.,8.621359,Hachi: A Dog's Tale
11675,"Two decades after surviving a massacre on October 31, 1978, former baby sitter Laurie Strode finds herself hunted by persistent knife-wielder Michael Myers. Laurie now lives in Northern California under an assumed name, where she works as the headmistress of a private school. But it's not far enough to escape Myers, who soon discovers her whereabouts. As Halloween descends upon Laurie's peaceful community, a feeling of dread weighs upon her -- with good reason.",8.619068,Halloween: H20
18616,"A sheriff and his son who are tracking down a group of bank robbers on their way to Mexico, only to discover that they are being stalked by a far more deadly enemy — The Reeker.",8.618134,No Man's Land: The Rise of Reeker
148265,"Sudeep is a high profile industrialist who gets whatever he wants and he has a special eye for beautiful women. To get them, he will not hesitate to do anything. That desire gets triggered when Sudeep sees Bindu, a micro artist who runs a non-profit organization. However, Bindu is loved by Nani who keeps following her everywhere. Though Bindu loves him, she doesn't express it to him and enjoys the attention. The story takes a turn when Sudeep discovers the feelings of Bindu for Nani and is unable to digest his defeat. He kills Nani. But Nani is born again as 'Eega'(fly) and he wants to take vengeance on Sudeep.",8.615159,Eega
30923,"Alice follows a white rabbit down a rabbit-hole into a whimsical Wonderland, where she meets characters like the delightful Cheshire Cat, the clumsy White Knight, a rude caterpillar, and the hot-tempered Queen of Hearts and can grow ten feet tall or shrink to three inches. But will she ever be able to return home?",8.614303,Alice in Wonderland
312831,A family who moved into a remote mill house in Ireland finds themselves in a fight for survival with demonic creatures living in the woods.,8.613908,The Hallow
150202,Sequel to the 2009 mezzo-mezzo supernatural horror purporting to be based on a true story in which a cancer-afflicted teen starts seeing things in the new Victorian house he and his family moved into.,8.61296,The Haunting in Connecticut 2: Ghosts of Georgia
13515,An ex-cop and his family are the target of an evil force that is using mirrors as a gateway into their home.,8.612618,Mirrors
158011,"Jordan Turner is an experienced 911 operator but when she makes an error in judgment and a call ends badly, Jordan is rattled and unsure if she can continue. But when teenager Casey Welson is abducted in the back of a man's car and calls 911, Jordan is the one called upon to use all of her experience, insights and quick thinking to help Casey escape, and not just to save her, but to make sure the man is brought to justice.",8.611077,The Call
256835,"During a post-Christmas play date, the gang find themselves in uncharted territory when the coolest set of action figures ever turn out to be dangerously delusional. It's all up to Trixie, the triceratops, if the gang hopes to return to Bonnie's room in this Toy Story That Time Forgot.",8.609555,Toy Story That Time Forgot
31582,An ultraconservative police officer suffers a debilitating stroke and is assigned to a rehabilitative program that includes singing lessons - with the drag queen next door.,8.608461,Flawless
4032,"Vada Sultenfuss is obsessed with death. Her mother is dead, and her father runs a funeral parlor. She is also in love with her English teacher, and joins a poetry class over the summer just to impress him. Thomas J., her best friend, is ""allergic to everything"", and sticks with Vada despite her hangups. When Vada's father hires Shelly, and begins to fall for her, things take a turn to the worse...",8.605742,My Girl
11310,"On Mitch Robbins 40th birthday begins quite well until he returns home and finds his brother Glen, the black sheep of the family, in his sofa. Nevertheless he is about to have a wonderful birthday-night with his wife when he discovers a treasure map of Curly by chance. Together with Phil and unfortunately with Glen he tries to find the hidden gold of Curly's father in the desert of Arizona.",8.605703,City Slickers II: The Legend of Curly's Gold
1073,Threats from sinister foreign nationals aren't the only thing to fear. Bedraggled college professor Michael Faraday has been vexed (and increasingly paranoid) since his wife's accidental death in a botched FBI operation. But all that takes a backseat when a seemingly all-American couple set up house next door.,8.605659,Arlington Road
201066,"When a mysterious cyber-attack cripples civilization, a group of old college friends and lovers retreat to a remote country cabin, where they must cope with an uncertain future while navigating the minefield of their shared past.",8.6054,Goodbye World
12657,"Following a ridiculously awful flight that leads to his pet's death, Nashawn Wade files a lawsuit against the airline, and wins a multimillion-dollar settlement. Determined to create a better flying experience, Nashawn starts his own airline, one that caters to an African-American clientele. Going into business with a tricked-out plane piloted by the smooth Capt. Mack, the airline hits a snag when it has to deal with the family of Elvis Hunkee.",8.604389,Soul Plane
13492,"A gang of young thieves flee Paris during the violent aftermath of a political election, only to hole up at an Inn run by neo-Nazis.",8.602956,Frontier(s)
294795,A psychologist who begins working with a young boy who has suffered a near-fatal fall finds himself drawn into a mystery that tests the boundaries of fantasy and reality.,8.602488,The 9th Life of Louis Drax
13967,"The story of Beatrix Potter, the author of the beloved and best-selling children's book, ""The Tale of Peter Rabbit"", and her struggle for love, happiness and success.",8.599342,Miss Potter
4883,"Ten people are invited for a weekend by a Mr U. N. Own, but he isn't on the island. At dinner a record is played, by that all the people are accused of murder, suddenly the first of them is dead, then the next... It seems to be that one of them is the murderer Mr. U. N. Own, but the person in suspect is always the person who is murdered next. At last only two people seem to be left.",8.597074,Ten Little Indians
9794,"When he hears that the new female employee digs ambitious men who are the store employee of the month, a slacker gets his act together but finds himself in competition with his rival, an ambitious co-worker.",8.596352,Employee of the Month
46738,"A mother's last wishes send twins Jeanne and Simon on a journey to Middle East in search of their tangled roots. Adapted from Wajdi Mouawad's acclaimed play, Incendies tells the powerful and moving tale of two young adults' voyage to the core of deep-rooted hatred, never-ending wars and enduring love.",8.596012,Incendies
110160,"Set in the 1980s and 1990s, a man tries to salvage his relationship with his fiancée after revealing to her his aspirations of becoming a woman.  This is the story of a wild and unusual love.",8.59498,Laurence Anyways
159,"Der Bewegte Mann is a German comedy about a heterosexual man, Axel, who is thrown out of his girlfriends home for cheating and ends up moving in with a gay man. Axel learns the advantages of living with gay men even though they are attracted to him and when his girlfriend wants him back he must make a tough decision.",8.593319,Maybe... Maybe Not
24684,"A coming-of-age story about a teenage girl in 1960s suburban London, and how her life changes with the arrival of a playboy nearly twice her age.",8.593196,An Education
1259,"A veteran high school teacher befriends a younger art teacher, who is having an affair with one of her 15-year-old students. However, her intentions with this new ""friend"" also go well beyond platonic friendship.",8.593087,Notes on a Scandal
9637,"The Mystery Inc. gang have gone their separate ways and have been apart for two years, until they each receive an invitation to Spooky Island. Not knowing that the others have also been invited, they show up and discover an amusement park that affects young visitors in very strange ways.",8.592826,Scooby-Doo
18900,"A 1967 film based on Truman Capote's book of the same name. After a botched robbery results in the brutal murder of a rural family, two drifters elude police, in the end coming to terms with their own mortality and the repercussions of their vile atrocity.",8.592792,In Cold Blood
272693,"Bianca's universe turns upside down when she learns that her high school refers to her as a ‘DUFF' (Designated Ugly Fat Friend). Hoping to erase that label, she enlists the help of a charming jock and her favorite teacher. Together they'll face the school's mean girl and remind everyone that we are all someone's DUFF… and that's totally fine.",8.592449,The DUFF
27064,"A fictional account of the life of Japanese author Yukio Mishima told in four parts. The first three parts relate events in three of his novels: The temple of the Golden Pavilion, Kyoko's House, and Ranaway Horses. The last part depicts the events of 25th November 1970.",8.591834,Mishima: A Life in Four Chapters
23096,A shy but gentle man named Clifford Skridlow is a professor of comparative literature at the financially-strapped fictional Monroe College in Chicago. A chance encounter with four beautiful women at a restaurant changes his life forever.,8.591768,Doctor Detroit
8095,"Historical epic. The triumphs and tragedy of the Egyptian queen, Cleopatra.The winner of four Oscars, this epic saga of love, greed and betrayal stars Elizabeth Taylor as the passionate and ambitious Egyptian queen who's determined to hold on to the throne and seduces the Roman emperor Julius Caesar (Rex Harrison). When Caesar is murdered, she redirects her attentions to his general, Marc Antony (Richard Burton), who vows to take power -- but Caesar's successor (Roddy McDowall) has other plans.",8.591238,Cleopatra
223,A self-conscious bride is tormented by the memory of her husband's dead first wife.,8.590813,Rebecca
243683,"All-stars from the previous Step Up installments come together in glittering Las Vegas, battling for a victory that could define their dreams and their careers.",8.588926,Step Up All In
8852,"A research team finds a mysterious cylinder in a deserted church. If opened, it could mean the end of the world.",8.587231,Prince of Darkness
11529,"New York fashion designer Melanie Carmichael suddenly finds herself engaged to the city's most eligible bachelor. But Melanie's past holds many secrets, including Jake, the redneck husband she married in high school, who refuses to divorce her. Bound and determined to end their contentious relationship once and for all, Melanie sneaks back home to Alabama to confront her past.",8.587129,Sweet Home Alabama
328425,"A husband and wife try to reinvigorate their relationship but their lives are threatened by a ""friend"" from the husband's past who holds a horrifying secret about him, sending their world into a tailspin.",8.585856,The Gift
14158,"The crew have now set off to finish what as left over from Jackass 2.0, and in this version they have Wee Man use a 'pee' gun on themselves, having a mini motor bike fracas in the grocery mall, a sperm test, a portly crew member disguised as King Kong, as well as include three episodes of their hilarious adventures in India.",8.585765,Jackass 2.5
39563,"Michael Farr (Hinds) is a widower living in a misty Irish seaside town who is struggling to adjust to his new role as the sole caretaker of his two children. Still reeling from the death of his wife, he has been plagued by terrifying apparitions. When he volunteers at a local literary festival, he finds himself drawn to Lena Morelle (Hjejle), an empathetic author of supernatural fiction (Hjelje). While Lena tries to help Michael with the mystery of his nightmarish visions, she must contend with problems of her own—she’s being jealously pursued by a self-obsessed novelist (Quinn), her one-time lover. As the three adults’ lives converge, the turbulence of the phantom world will soon have nothing on that of the living.",8.585525,The Eclipse
175774,"Gwendolyn Shepherd is a normal 16-year-old, but her family holds a secret: A time-travel gene is expressed in the clan inherited, but not every member of the family is blessed with. Everyone is certain that Gwen's cousin Charlotte has the gene.  However, someday Gwendolyn suddenly finds herself in London at the end of the 19th century and realizes that it her, who was born a time traveler. While she is not very enthusiastic about it she will do everything possible to solve the ancient mysteries of the red ruby.",8.582533,Ruby Red
56142,"Retired professor of American origin lives solitary life in luxurious palazzo in Rome He is confronted by vulgar Italian marchesa and her companions: her lover, her daughter and daughter's boyfriend and forced to rent to them an apartment on upper floor of his palazzo. From this point his quiet routine is turned into chaos by his tenants' machinations, and everybody's life is taking unexpected but inevitable turn.",8.58169,Conversation Piece
82682,"Los Angeles, 1949. Ruthless, Brooklyn-born mob king Mickey Cohen runs the show in this town, reaping the ill-gotten gains from the drugs, the guns, the prostitutes and — if he has his way — every wire bet placed west of Chicago. And he does it all with the protection of not only his own paid goons, but also the police and the politicians who are under his control. It’s enough to intimidate even the bravest, street-hardened cop… except, perhaps, for the small, secret crew of LAPD outsiders led by Sgt. John O’Mara and Jerry Wooters who come together to try to tear Cohen’s world apart.",8.581558,Gangster Squad
12133,"Brennan Huff and Dale Doback might be grown men. But that doesn't stop them from living at home and turning into jealous, competitive stepbrothers when their single parents marry. Brennan's constant competition with Dale strains his mom's marriage to Dale's dad, leaving everyone to wonder whether they'll ever see eye to eye.",8.579638,Step Brothers
27970,A strange animal attack turns a botanist into a bloodthirsty monster.,8.579045,Werewolf of London
28118,The magical tale of a mouse who takes a walk though the woods in search of a nut.,8.575933,The Gruffalo
29095,"Wealthy slacker college student Mark, his new girlfriend Sarah, and their friends are invited to a special showing at a mysterious wax museum which displays 18 of the most evil men of all time. After his ex-girlfriend and another friend disappear, Mark becomes suspicous. What he doesn't know is that they have been made a part of the exhibit, by first living out the scene and then being murdered in.",8.575666,Waxwork
